Serial number,Wave,Master_Id,TOM,BUMO,Previous_Master_Id,Previous_Master_Brand,Switch_Status,P3M,Consideration,Total_Spontanoues,Total_aided_awareness,P4W
1135,2025,700,1,1,,,No Previous Data,1,1,1,1,1
1136,2025,100,0,0,,,,0,0,0,1,0
1136,2025,200,0,0,,,,0,0,0,1,0
1136,2025,300,0,0,,,,0,0,0,1,0
1136,2025,400,0,0,,,,0,0,0,1,0
1136,2025,500,0,0,,,,0,0,0,0,0
1136,2025,600,0,0,,,,0,0,0,1,0
1136,2025,700,1,1,,,No Previous Data,1,1,1,1,1
1137,2025,100,0,0,,,,0,0,0,1,0
1137,2025,200,1,0,,,,1,0,1,1,0
1137,2025,300,0,1,,,No Previous Data,1,1,1,1,1
1137,2025,400,0,0,,,,0,0,1,1,0
1137,2025,500,0,0,,,,0,0,0,0,0
1137,2025,600,0,0,,,,0,0,0,1,0
1137,2025,700,0,0,,,,0,1,0,1,0
1138,2025,100,0,0,,,,1,1,1,1,1
1138,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1138,2025,300,0,0,,,,1,1,1,1,1
1138,2025,400,0,0,,,,0,0,0,1,0
1138,2025,500,0,0,,,,0,0,0,1,0
1138,2025,600,0,0,,,,0,1,0,1,0
1138,2025,700,0,0,,,,0,0,0,1,0
1139,2025,100,0,0,,,,0,1,0,1,0
1139,2025,200,0,0,,,,1,1,1,1,1
1139,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1139,2025,400,0,0,,,,0,0,0,1,0
1139,2025,500,0,0,,,,0,0,0,0,0
1139,2025,600,0,0,,,,0,0,0,1,0
1139,2025,700,0,0,,,,0,0,0,1,0
1140,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1140,2025,200,0,0,,,,1,1,1,1,1
1140,2025,300,0,0,,,,0,1,0,1,0
1140,2025,400,0,0,,,,0,0,0,1,0
1140,2025,500,0,0,,,,0,0,0,1,0
1140,2025,600,0,0,,,,0,0,0,1,0
1140,2025,700,0,0,,,,0,0,0,1,0
1141,2025,100,0,0,,,,0,0,0,1,0
1141,2025,200,0,0,,,,0,0,1,1,0
1141,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1141,2025,400,0,0,,,,0,0,0,1,0
1141,2025,500,0,0,,,,0,0,0,1,0
1141,2025,600,0,0,,,,0,1,0,1,0
1141,2025,700,0,0,,,,0,0,0,1,0
1142,2025,100,0,0,,,,0,1,0,1,0
1142,2025,200,0,0,,,,0,0,0,1,0
1142,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1142,2025,400,0,0,,,,0,0,0,1,0
1142,2025,500,0,0,,,,0,0,0,0,0
1142,2025,600,0,0,,,,0,0,0,1,0
1142,2025,700,0,0,,,,0,0,0,1,0
1143,2025,100,0,0,,,,1,0,0,1,0
1143,2025,200,0,0,,,,0,0,0,1,0
1143,2025,300,0,0,,,,0,0,0,1,0
1143,2025,400,0,0,,,,1,1,1,1,1
1143,2025,500,0,0,,,,0,0,0,1,0
1143,2025,600,0,0,,,,0,0,0,0,0
1143,2025,700,1,1,,,No Previous Data,1,1,1,1,0
1144,2025,100,0,0,,,,1,0,0,1,0
1144,2025,200,0,0,,,,0,0,0,1,0
1144,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1144,2025,400,0,0,,,,0,0,0,1,0
1144,2025,500,0,0,,,,0,0,0,1,0
1144,2025,600,0,0,,,,1,1,1,1,1
1144,2025,700,0,0,,,,0,0,0,1,0
1145,2025,100,0,0,,,,0,1,1,1,0
1145,2025,200,0,0,,,,0,0,0,1,0
1145,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1145,2025,400,0,0,,,,0,0,1,1,0
1145,2025,500,0,0,,,,0,0,0,1,0
1145,2025,600,0,0,,,,1,1,0,1,0
1145,2025,700,0,0,,,,0,0,0,1,0
1146,2025,100,0,0,,,,1,1,0,1,1
1146,2025,200,0,0,,,,0,1,1,1,0
1146,2025,300,0,0,,,,1,1,0,1,0
1146,2025,400,0,0,,,,0,0,1,1,0
1146,2025,500,0,0,,,,0,0,0,1,0
1146,2025,600,1,1,,,No Previous Data,1,1,1,1,1
1146,2025,700,0,0,,,,0,0,0,1,0
1147,2025,100,0,0,,,,1,1,0,1,1
1147,2025,200,0,0,,,,1,0,1,1,0
1147,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1147,2025,400,0,0,,,,1,1,1,1,1
1147,2025,500,0,0,,,,0,0,0,1,0
1147,2025,600,0,0,,,,0,0,0,1,0
1147,2025,700,0,0,,,,0,0,0,1,0
1148,2025,100,0,0,,,,1,1,0,1,1
1148,2025,200,0,0,,,,0,0,1,1,0
1148,2025,300,1,1,100.0,C2,Switched,1,1,1,1,1
1148,2025,400,0,0,,,,0,0,1,1,0
1148,2025,500,0,0,,,,0,0,0,1,0
1148,2025,600,0,0,,,,0,1,0,1,0
1148,2025,700,0,0,,,,0,1,0,1,0
1149,2025,100,0,0,,,,0,1,0,1,0
1149,2025,200,0,0,,,,0,1,1,1,0
1149,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1149,2025,400,0,0,,,,0,0,1,1,0
1149,2025,500,0,0,,,,0,0,0,1,0
1149,2025,600,0,0,,,,1,1,1,1,1
1149,2025,700,0,0,,,,0,0,0,1,0
1150,2025,100,0,0,,,,1,1,0,1,1
1150,2025,200,0,0,,,,1,0,0,1,0
1150,2025,300,0,0,,,,1,1,1,1,1
1150,2025,400,0,0,,,,0,0,0,1,0
1150,2025,500,0,0,,,,0,0,0,0,0
1150,2025,600,0,1,,,No Previous Data,1,1,0,1,1
1150,2025,700,0,0,,,,0,0,0,1,0
1151,2025,100,0,0,,,,1,1,1,1,1
1151,2025,200,0,0,,,,0,0,0,1,0
1151,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1151,2025,400,0,0,,,,0,0,1,1,0
1151,2025,500,0,0,,,,0,0,0,1,0
1151,2025,600,0,0,,,,1,1,1,1,1
1151,2025,700,0,0,,,,0,1,0,1,0
1152,2025,100,0,0,,,,1,1,0,1,1
1152,2025,200,0,0,,,,0,0,0,1,0
1152,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1152,2025,400,0,0,,,,0,0,1,1,0
1152,2025,500,0,0,,,,0,1,0,1,0
1152,2025,600,0,0,,,,1,1,1,1,1
1152,2025,700,0,0,,,,0,1,0,1,0
1153,2025,100,0,0,,,,1,1,0,1,1
1153,2025,200,0,0,,,,0,1,1,1,0
1153,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1153,2025,400,0,0,,,,0,0,1,1,0
1153,2025,500,0,0,,,,0,0,0,1,0
1153,2025,600,0,0,,,,1,1,1,1,1
1153,2025,700,0,0,,,,0,1,1,1,0
1154,2025,100,0,0,,,,1,1,0,1,1
1154,2025,200,0,0,,,,0,1,1,1,0
1154,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1154,2025,400,0,0,,,,0,0,1,1,0
1154,2025,500,0,0,,,,0,0,0,0,0
1154,2025,600,0,0,,,,1,1,1,1,1
1154,2025,700,0,0,,,,0,1,0,1,0
1155,2025,100,0,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
1155,2025,200,0,0,,,,1,1,1,1,1
1155,2025,300,0,0,,,,0,0,0,1,0
1155,2025,400,1,0,,,,0,0,1,1,0
1155,2025,500,0,0,,,,0,0,0,0,0
1155,2025,600,0,0,,,,0,0,0,1,0
1155,2025,700,0,0,,,,0,1,0,1,0
1156,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1156,2025,200,0,0,,,,1,1,0,1,1
1156,2025,300,0,0,,,,0,0,0,0,0
1156,2025,400,0,0,,,,1,1,0,1,1
1156,2025,500,0,0,,,,0,0,0,0,0
1156,2025,600,0,0,,,,0,0,0,0,0
1156,2025,700,0,0,,,,0,0,0,0,0
1157,2025,100,0,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
1157,2025,200,0,0,,,,0,1,0,1,0
1157,2025,300,1,0,,,,1,1,1,1,0
1157,2025,400,0,0,,,,1,1,0,1,1
1157,2025,500,0,0,,,,0,0,1,1,0
1157,2025,600,0,0,,,,1,1,0,1,1
1157,2025,700,0,0,,,,1,1,1,1,1
1158,2025,100,0,0,,,,0,1,0,1,0
1158,2025,200,0,0,,,,0,1,1,1,0
1158,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1158,2025,400,0,0,,,,0,0,1,1,0
1158,2025,500,0,0,,,,0,0,0,1,0
1158,2025,600,0,0,,,,1,1,0,1,1
1158,2025,700,0,0,,,,0,0,0,1,0
1159,2025,100,0,0,,,,1,1,0,1,1
1159,2025,200,1,0,,,,1,1,1,1,1
1159,2025,300,0,0,,,,1,1,1,1,1
1159,2025,400,0,0,,,,0,1,1,1,0
1159,2025,500,0,1,400.0,Cozy,Switched,1,1,0,1,1
1159,2025,600,0,0,,,,0,0,0,1,0
1159,2025,700,0,0,,,,0,1,0,1,0
1160,2025,100,1,0,,,,1,1,1,1,1
1160,2025,200,0,0,,,,1,1,0,1,1
1160,2025,300,0,0,,,,1,1,0,1,0
1160,2025,400,0,0,,,,0,0,0,0,0
1160,2025,500,0,0,,,,1,1,0,1,1
1160,2025,600,0,0,,,,0,0,0,0,0
1160,2025,700,0,1,,,No Previous Data,1,1,0,1,1
1161,2025,100,0,0,,,,1,1,0,1,1
1161,2025,200,1,0,,,,1,1,1,1,1
1161,2025,300,0,0,,,,1,1,0,1,0
1161,2025,400,0,0,,,,0,1,0,1,0
1161,2025,500,0,0,,,,1,1,0,1,1
1161,2025,600,0,0,,,,0,0,0,0,0
1161,2025,700,0,1,200.0,Olong Tea Plus,Switched,1,1,0,1,1
1162,2025,100,1,0,,,,0,1,1,1,0
1162,2025,200,0,1,100.0,C2,Switched,1,1,0,1,1
1162,2025,300,0,0,,,,0,0,0,0,0
1162,2025,400,0,0,,,,0,0,0,0,0
1162,2025,500,0,0,,,,0,0,0,0,0
1162,2025,600,0,0,,,,0,0,0,0,0
1162,2025,700,0,0,,,,0,0,0,0,0
1163,2025,100,1,0,,,,1,1,1,1,1
1163,2025,200,0,1,100.0,C2,Switched,1,1,1,1,1
1163,2025,300,0,0,,,,0,0,0,0,0
1163,2025,400,0,0,,,,1,1,0,1,1
1163,2025,500,0,0,,,,0,0,0,0,0
1163,2025,600,0,0,,,,0,0,0,0,0
1163,2025,700,0,0,,,,0,0,0,0,0
1164,2025,100,0,0,,,,1,1,0,1,1
1164,2025,200,1,1,100.0,C2,Switched,1,1,1,1,1
1164,2025,300,0,0,,,,1,1,1,1,1
1164,2025,400,0,0,,,,1,1,0,1,1
1164,2025,500,0,0,,,,1,1,0,1,1
1164,2025,600,0,0,,,,0,0,0,0,0
1164,2025,700,0,0,,,,1,1,0,1,0
1165,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1165,2025,200,0,0,,,,1,1,0,1,1
1165,2025,300,0,0,,,,0,0,0,0,0
1165,2025,400,0,0,,,,1,1,0,1,1
1165,2025,500,0,0,,,,0,0,0,0,0
1165,2025,600,0,0,,,,0,0,0,0,0
1165,2025,700,0,0,,,,0,0,0,0,0
1166,2025,100,1,0,,,,1,1,1,1,1
1166,2025,200,0,1,100.0,C2,Switched,1,1,1,1,1
1166,2025,300,0,0,,,,0,0,0,0,0
1166,2025,400,0,0,,,,0,0,0,0,0
1166,2025,500,0,0,,,,0,0,0,0,0
1166,2025,600,0,0,,,,0,0,0,0,0
1166,2025,700,0,0,,,,1,1,0,1,1
1167,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1167,2025,200,0,0,,,,1,1,0,1,1
1167,2025,300,0,0,,,,0,0,0,0,0
1167,2025,400,0,0,,,,1,1,0,1,1
1167,2025,500,0,0,,,,0,0,0,0,0
1167,2025,600,0,0,,,,0,0,0,0,0
1167,2025,700,0,0,,,,0,0,0,0,0
1168,2025,100,0,0,,,,1,1,0,1,1
1168,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1168,2025,300,0,0,,,,1,1,0,1,1
1168,2025,400,0,0,,,,0,0,0,0,0
1168,2025,500,0,0,,,,1,1,0,1,1
1168,2025,600,0,0,,,,0,0,0,0,0
1168,2025,700,0,0,,,,1,1,0,1,1
1169,2025,100,0,0,,,,0,0,0,0,0
1169,2025,200,0,0,,,,1,1,0,1,1
1169,2025,300,0,0,,,,1,1,0,1,1
1169,2025,400,1,1,,,No Previous Data,1,1,1,1,1
1169,2025,500,0,0,,,,1,1,0,1,1
1169,2025,600,0,0,,,,0,0,0,0,0
1169,2025,700,0,0,,,,1,1,0,1,1
1170,2025,100,0,0,,,,1,1,1,1,1
1170,2025,200,1,1,100.0,C2,Switched,1,1,1,1,1
1170,2025,300,0,0,,,,0,0,0,0,0
1170,2025,400,0,0,,,,1,1,0,1,0
1170,2025,500,0,0,,,,0,0,0,0,0
1170,2025,600,0,0,,,,0,0,0,0,0
1170,2025,700,0,0,,,,1,1,0,1,0
1171,2025,100,0,0,,,,1,1,0,1,1
1171,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1171,2025,300,0,0,,,,1,1,0,1,0
1171,2025,400,0,0,,,,1,1,0,1,1
1171,2025,500,0,0,,,,1,1,0,1,1
1171,2025,600,0,0,,,,0,0,0,0,0
1171,2025,700,0,0,,,,1,1,0,1,1
1172,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1172,2025,200,0,0,,,,1,1,1,1,1
1172,2025,300,0,0,,,,0,0,0,0,0
1172,2025,400,0,0,,,,1,1,0,1,1
1172,2025,500,0,0,,,,0,0,0,0,0
1172,2025,600,0,0,,,,0,0,0,0,0
1172,2025,700,0,0,,,,0,0,0,0,0
1173,2025,100,1,0,,,,0,1,1,1,0
1173,2025,200,0,1,,,No Previous Data,1,1,1,1,1
1173,2025,300,0,0,,,,1,1,0,1,0
1173,2025,400,0,0,,,,1,1,0,1,0
1173,2025,500,0,0,,,,0,1,0,1,0
1173,2025,600,0,0,,,,0,0,0,1,0
1173,2025,700,0,0,,,,1,1,0,1,1
1174,2025,100,0,0,,,,0,1,0,1,0
1174,2025,200,0,0,,,,1,1,0,1,1
1174,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1174,2025,400,0,0,,,,1,1,0,1,1
1174,2025,500,0,0,,,,1,1,0,1,1
1174,2025,600,0,0,,,,0,0,0,0,0
1174,2025,700,0,0,,,,0,1,0,1,0
1175,2025,100,0,0,,,,1,1,0,1,1
1175,2025,200,0,1,400.0,Cozy,Switched,1,1,1,1,1
1175,2025,300,0,0,,,,0,1,0,1,0
1175,2025,400,1,0,,,,1,1,1,1,1
1175,2025,500,0,0,,,,0,0,0,0,0
1175,2025,600,0,0,,,,0,0,0,0,0
1175,2025,700,0,0,,,,0,0,0,0,0
1176,2025,100,1,0,,,,1,1,1,1,1
1176,2025,200,0,1,,,No Previous Data,1,1,0,1,1
1176,2025,300,0,0,,,,0,0,0,0,0
1176,2025,400,0,0,,,,1,1,0,1,1
1176,2025,500,0,0,,,,0,0,0,0,0
1176,2025,600,0,0,,,,0,0,0,0,0
1176,2025,700,0,0,,,,0,0,0,0,0
1177,2025,100,1,0,,,,1,1,1,1,1
1177,2025,200,0,1,100.0,C2,Switched,1,1,0,1,1
1177,2025,300,0,0,,,,1,1,0,1,1
1177,2025,400,0,0,,,,1,1,0,1,1
1177,2025,500,0,0,,,,1,1,0,1,1
1177,2025,600,0,0,,,,0,0,0,0,0
1177,2025,700,0,0,,,,1,1,0,1,1
1178,2025,100,0,0,,,,1,1,0,1,1
1178,2025,200,0,0,,,,1,1,0,1,1
1178,2025,300,0,0,,,,1,1,0,1,1
1178,2025,400,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
1178,2025,500,0,0,,,,1,1,0,1,1
1178,2025,600,0,0,,,,0,0,0,0,0
1178,2025,700,0,0,,,,0,0,0,0,0
1179,2025,100,0,0,,,,1,1,1,1,1
1179,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1179,2025,300,0,0,,,,0,1,1,1,0
1179,2025,400,0,0,,,,0,0,1,1,0
1179,2025,500,0,0,,,,0,0,0,1,0
1179,2025,600,0,0,,,,0,0,0,1,0
1179,2025,700,0,0,,,,0,1,1,1,0
1180,2025,100,0,0,,,,0,0,0,1,0
1180,2025,200,1,1,100.0,C2,Switched,1,1,1,1,1
1180,2025,300,0,0,,,,0,0,0,1,0
1180,2025,400,0,0,,,,0,0,0,1,0
1180,2025,500,0,0,,,,1,1,1,1,1
1180,2025,600,0,0,,,,0,0,0,0,0
1180,2025,700,0,0,,,,1,0,1,1,0
1181,2025,100,0,0,,,,1,0,0,1,0
1181,2025,200,1,0,,,,1,0,1,1,0
1181,2025,300,0,0,,,,0,0,0,1,0
1181,2025,400,0,1,,,No Previous Data,1,1,1,1,1
1181,2025,500,0,0,,,,0,0,0,0,0
1181,2025,600,0,0,,,,0,0,0,1,0
1181,2025,700,0,0,,,,0,0,0,1,0
1182,2025,100,0,0,,,,0,1,0,1,0
1182,2025,200,0,0,,,,1,1,1,1,1
1182,2025,300,0,0,,,,0,0,0,1,0
1182,2025,400,0,0,,,,1,0,0,1,0
1182,2025,500,0,0,,,,0,0,0,0,0
1182,2025,600,1,1,,,No Previous Data,1,1,1,1,1
1182,2025,700,0,0,,,,0,0,1,1,0
1183,2025,100,0,0,,,,1,1,1,1,0
1183,2025,200,0,1,,,No Previous Data,1,1,1,1,1
1183,2025,300,0,0,,,,0,0,0,1,0
1183,2025,400,0,0,,,,0,0,1,1,0
1183,2025,500,0,0,,,,1,0,0,1,0
1183,2025,600,0,0,,,,0,0,0,1,0
1183,2025,700,1,0,,,,0,0,1,1,0
1184,2025,100,0,0,,,,1,0,0,1,0
1184,2025,200,0,0,,,,1,0,1,1,0
1184,2025,300,0,0,,,,0,0,0,1,0
1184,2025,400,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
1184,2025,500,0,0,,,,0,0,0,0,0
1184,2025,600,0,0,,,,1,0,0,1,0
1184,2025,700,0,0,,,,0,0,0,1,0
1185,2025,100,0,0,,,,0,0,1,1,0
1185,2025,200,1,0,,,,1,1,1,1,1
1185,2025,300,0,0,,,,0,0,0,1,0
1185,2025,400,0,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
1185,2025,500,0,0,,,,0,0,0,1,0
1185,2025,600,0,0,,,,0,0,0,1,0
1185,2025,700,0,0,,,,0,0,1,1,0
1186,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1186,2025,200,0,0,,,,1,1,1,1,1
1186,2025,300,0,0,,,,0,0,0,1,0
1186,2025,400,0,0,,,,1,0,1,1,0
1186,2025,500,0,0,,,,0,0,0,1,0
1186,2025,600,0,0,,,,0,0,0,1,0
1186,2025,700,0,0,,,,0,0,0,1,0
1187,2025,100,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
1187,2025,200,0,0,,,,1,1,1,1,1
1187,2025,300,0,0,,,,0,0,0,1,0
1187,2025,400,0,0,,,,0,0,0,1,0
1187,2025,500,0,0,,,,0,1,0,1,0
1187,2025,600,0,0,,,,0,0,0,1,0
1187,2025,700,0,0,,,,0,1,0,1,0
1188,2025,100,0,0,,,,1,1,1,1,1
1188,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1188,2025,300,0,0,,,,0,1,0,1,0
1188,2025,400,0,0,,,,0,0,0,1,0
1188,2025,500,0,0,,,,1,1,1,1,1
1188,2025,600,0,0,,,,0,0,0,1,0
1188,2025,700,0,0,,,,0,1,0,1,0
1189,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1189,2025,200,0,0,,,,0,1,1,1,0
1189,2025,300,0,0,,,,0,0,1,1,0
1189,2025,400,0,0,,,,0,0,0,1,0
1189,2025,500,0,0,,,,0,0,0,1,0
1189,2025,600,0,0,,,,0,0,0,1,0
1189,2025,700,0,0,,,,0,1,0,1,0
1190,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1190,2025,200,0,0,,,,0,1,1,1,0
1190,2025,300,0,0,,,,0,1,1,1,0
1190,2025,400,0,0,,,,1,1,1,1,1
1190,2025,500,0,0,,,,0,0,0,0,0
1190,2025,600,0,0,,,,0,1,0,1,0
1190,2025,700,0,0,,,,0,1,0,1,0
1191,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1191,2025,200,0,0,,,,0,1,1,1,0
1191,2025,300,0,0,,,,0,1,1,1,0
1191,2025,400,0,0,,,,1,1,1,1,0
1191,2025,500,0,0,,,,0,1,1,1,0
1191,2025,600,0,0,,,,0,1,0,1,0
1191,2025,700,0,0,,,,0,0,0,1,0
1192,2025,100,0,0,,,,0,0,1,1,0
1192,2025,200,0,0,,,,0,0,0,1,0
1192,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1192,2025,400,0,0,,,,0,0,0,1,0
1192,2025,500,0,0,,,,0,0,0,1,0
1192,2025,600,0,0,,,,0,0,0,1,0
1192,2025,700,0,0,,,,1,1,0,1,1
1193,2025,100,0,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
1193,2025,200,1,0,,,,1,1,1,1,1
1193,2025,300,0,0,,,,0,0,0,1,0
1193,2025,400,0,0,,,,0,0,1,1,0
1193,2025,500,0,0,,,,0,0,0,1,0
1193,2025,600,0,0,,,,0,0,0,0,0
1193,2025,700,0,0,,,,0,0,0,1,0
1194,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1194,2025,200,0,0,,,,0,1,1,1,0
1194,2025,300,0,0,,,,1,1,1,1,1
1194,2025,400,0,0,,,,1,1,1,1,1
1194,2025,500,0,0,,,,0,0,0,0,0
1194,2025,600,0,0,,,,0,0,0,0,0
1194,2025,700,0,0,,,,0,1,1,1,0
1195,2025,100,0,0,,,,0,1,1,1,0
1195,2025,200,0,0,,,,0,1,0,1,0
1195,2025,300,1,1,,,No Previous Data,1,1,1,1,1
1195,2025,400,0,0,,,,0,0,1,1,0
1195,2025,500,0,0,,,,0,1,0,1,0
1195,2025,600,0,0,,,,0,1,0,1,0
1195,2025,700,0,0,,,,0,1,0,1,0
1196,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1196,2025,200,0,0,,,,1,1,1,1,1
1196,2025,300,0,0,,,,0,0,0,1,0
1196,2025,400,0,0,,,,1,0,0,1,0
1196,2025,500,0,0,,,,0,0,0,1,0
1196,2025,600,0,0,,,,0,0,0,1,0
1196,2025,700,0,0,,,,0,0,0,1,0
1197,2025,100,0,0,,,,1,1,1,1,1
1197,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1197,2025,300,0,0,,,,0,1,0,1,0
1197,2025,400,0,0,,,,0,0,0,1,0
1197,2025,500,0,0,,,,0,1,0,1,0
1197,2025,600,0,0,,,,0,0,0,1,0
1197,2025,700,0,0,,,,1,1,0,1,1
1198,2025,100,1,1,200.0,Olong Tea Plus,Switched,1,1,1,1,1
1198,2025,200,0,0,,,,0,0,0,1,0
1198,2025,300,0,0,,,,0,1,1,1,0
1198,2025,400,0,0,,,,0,0,1,1,0
1198,2025,500,0,0,,,,0,1,0,1,0
1198,2025,600,0,0,,,,0,0,0,1,0
1198,2025,700,0,0,,,,0,1,0,1,0
1199,2025,100,0,0,,,,1,1,0,1,1
1199,2025,200,0,0,,,,0,1,0,1,0
1199,2025,300,1,1,100.0,C2,Switched,1,1,1,1,1
1199,2025,400,0,0,,,,0,0,0,1,0
1199,2025,500,0,0,,,,0,0,0,1,0
1199,2025,600,0,0,,,,0,0,0,1,0
1199,2025,700,0,0,,,,0,1,0,1,0
1200,2025,100,0,0,,,,1,1,1,1,1
1200,2025,200,1,1,100.0,C2,Switched,1,1,1,1,1
1200,2025,300,0,0,,,,0,0,0,1,0
1200,2025,400,0,0,,,,0,0,0,1,0
1200,2025,500,0,0,,,,1,1,1,1,1
1200,2025,600,0,0,,,,0,0,0,1,0
1200,2025,700,0,0,,,,1,1,0,1,0
1201,2025,100,0,0,,,,0,1,1,1,0
1201,2025,200,0,0,,,,0,1,1,1,0
1201,2025,300,0,0,,,,1,1,1,1,1
1201,2025,400,1,1,,,No Previous Data,1,1,1,1,1
1201,2025,500,0,0,,,,0,0,0,0,0
1201,2025,600,0,0,,,,0,0,0,1,0
1201,2025,700,0,0,,,,0,0,0,1,0
1202,2025,100,0,0,,,,1,1,1,1,0
1202,2025,200,0,0,,,,0,1,0,1,0
1202,2025,300,0,0,,,,0,1,1,1,0
1202,2025,400,1,1,,,No Previous Data,1,1,1,1,1
1202,2025,500,0,0,,,,0,1,0,1,0
1202,2025,600,0,0,,,,0,0,0,1,0
1202,2025,700,0,0,,,,0,1,0,1,0
1203,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1203,2025,200,0,0,,,,1,1,1,1,1
1203,2025,300,0,0,,,,0,1,0,1,0
1203,2025,400,0,0,,,,0,0,1,1,0
1203,2025,500,0,0,,,,0,1,0,1,0
1203,2025,600,0,0,,,,0,0,0,1,0
1203,2025,700,0,0,,,,0,1,0,1,0
1204,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1204,2025,200,0,0,,,,0,1,1,1,0
1204,2025,300,0,0,,,,0,1,1,1,0
1204,2025,400,0,0,,,,0,0,0,1,0
1204,2025,500,0,0,,,,0,1,0,1,0
1204,2025,600,0,0,,,,0,0,0,1,0
1204,2025,700,0,0,,,,0,0,0,1,0
1205,2025,100,0,0,,,,1,0,1,1,0
1205,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1205,2025,300,0,0,,,,0,0,0,1,0
1205,2025,400,0,0,,,,1,1,0,1,1
1205,2025,500,0,0,,,,0,0,0,0,0
1205,2025,600,0,0,,,,0,0,0,1,0
1205,2025,700,0,0,,,,0,0,0,1,0
1206,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1206,2025,200,0,0,,,,0,1,1,1,0
1206,2025,300,0,0,,,,0,1,0,1,0
1206,2025,400,0,0,,,,0,1,0,1,0
1206,2025,500,0,0,,,,0,0,0,1,0
1206,2025,600,0,0,,,,1,1,0,1,1
1206,2025,700,0,0,,,,0,0,0,1,0
1207,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1207,2025,200,0,0,,,,1,0,1,1,0
1207,2025,300,0,0,,,,0,0,0,1,0
1207,2025,400,0,0,,,,0,0,1,1,0
1207,2025,500,0,0,,,,0,0,0,1,0
1207,2025,600,0,0,,,,0,0,0,1,0
1207,2025,700,0,0,,,,0,0,0,1,0
1208,2025,100,0,0,,,,0,1,0,1,0
1208,2025,200,1,1,600.0,Dr. Thanh,Switched,1,1,1,1,1
1208,2025,300,0,0,,,,0,0,0,1,0
1208,2025,400,0,0,,,,0,0,0,1,0
1208,2025,500,0,0,,,,0,0,0,0,0
1208,2025,600,0,0,,,,1,1,1,1,1
1208,2025,700,0,0,,,,1,0,1,1,0
1209,2025,100,1,1,,,No Previous Data,1,1,1,1,1
1209,2025,200,0,0,,,,1,1,1,1,1
1209,2025,300,0,0,,,,0,0,0,1,0
1209,2025,400,0,0,,,,0,0,0,1,0
1209,2025,500,0,0,,,,0,0,0,1,0
1209,2025,600,0,0,,,,0,0,1,1,0
1209,2025,700,0,0,,,,0,0,0,1,0
1210,2025,100,0,0,,,,1,1,1,1,1
1210,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1210,2025,300,0,0,,,,0,0,0,1,0
1210,2025,400,0,0,,,,0,0,0,1,0
1210,2025,500,0,0,,,,0,0,0,1,0
1210,2025,600,0,0,,,,0,0,0,1,0
1210,2025,700,0,0,,,,0,0,0,1,0
1211,2025,100,0,0,,,,1,1,1,1,1
1211,2025,200,1,1,,,No Previous Data,1,1,1,1,1
1211,2025,300,0,0,,,,1,1,1,1,1
1211,2025,400,0,0,,,,1,1,1,1,1
1211,2025,500,0,0,,,,0,0,0,0,0
1211,2025,600,0,0,,,,0,1,0,1,0
1211,2025,700,0,0,,,,0,1,0,1,0
